time(sec),ch1,ch2,ch3
678.914,2.471,1.725,0.51
678.922,2.471,2.176,-0.49
678.93,2.471,1.353,0.49
678.938,2.471,-0.216,-1.745
678.945,2.471,-0.118,-1.059
678.953,2.471,0.686,0.353
678.961,2.471,0.314,-0.529
678.969,2.471,-0.176,1.725
678.977,2.471,0.059,1.039
678.984,2.471,-0.118,-0.373
678.992,2.471,0.059,0.51
679,2.471,-0.412,-0.49
679.008,2.471,-0.196,0.49
679.016,2.471,0.176,-1.745
679.023,2.471,-0.216,-1.059
679.031,2.471,0.196,0.353
679.039,2.471,0,-0.529
679.047,2.471,-0.353,1.725
679.055,2.471,-0.137,1.039
679.063,2.471,-0.412,-0.373
679.07,2.471,-0.176,0.51
679.078,2.471,-0.686,-1.745
679.086,2.471,-0.51,-1.059
679.094,2.471,-0.059,0.353
679.102,2.471,-0.196,-0.529
679.109,2.471,0.412,1.725
679.117,2.471,0.373,1.039
679.125,2.471,0.039,-0.373
679.133,2.471,0.039,0.51
679.141,2.471,-0.608,-0.49
679.148,2.471,-0.451,0.49
679.156,2.471,0,-1.745
679.164,2.471,-0.078,-1.059
679.172,2.471,0.471,0.353
679.18,2.471,0.196,-0.529
679.188,2.471,-0.216,1.725
679.195,2.471,0.098,1.039
679.203,2.471,-0.176,-0.373
679.211,2.471,0,0.51
679.219,2.471,-0.588,-1.745
679.227,2.471,-0.451,-1.059
679.234,2.471,-0.02,0.353
679.242,2.471,-0.216,-0.529
679.25,2.471,0.176,1.725
679.258,2.471,0.02,1.039
679.266,2.471,-0.216,-0.373
679.273,2.471,0.098,0.51
679.281,2.471,-0.627,-0.49
679.289,2.471,-0.471,0.49
679.297,2.471,-0.078,-1.745
679.305,2.471,-0.275,-1.059
679.313,2.471,0.216,0.353
679.32,2.471,0,-0.529
679.328,2.471,-0.294,1.725
679.336,2.471,-0.02,1.039
679.344,2.471,-0.255,-0.373
679.352,2.471,0,0.51
679.359,2.471,-0.549,-0.49
679.367,2.471,-0.49,0.49
679.375,2.471,-0.235,-1.745
679.383,2.471,-0.451,-1.059
679.391,2.471,0.275,0.353
679.398,2.471,0.235,-0.529
679.406,2.471,-0.216,1.725
679.414,2.471,-0.333,1.039
679.422,2.471,-0.765,-0.373
679.43,2.471,-0.549,0.51
679.438,2.471,-0.216,-1.745
679.445,2.471,-0.373,-1.059
679.453,2.471,0.314,0.353
679.461,2.471,-0.176,-0.529
679.469,2.471,-0.588,1.725
679.477,2.471,-0.196,1.039
679.484,2.471,-0.314,-0.373
679.492,2.471,-0.098,0.51
679.5,2.471,-0.588,-0.49
679.508,2.471,-0.412,0.49
679.516,2.471,-0.02,-1.745
679.523,2.471,-0.216,-1.059
679.531,2.471,0.314,0.353
679.539,2.471,0.157,-0.529
679.547,2.471,-0.137,1.725
679.555,2.471,0.078,1.039
679.563,2.471,-0.176,-0.373
679.57,2.471,0.039,0.51
679.578,2.471,-0.451,-1.745
679.586,2.471,-0.373,-1.059
679.594,2.471,0.196,0.353
679.602,2.471,-0.039,-0.529
679.609,2.471,-0.235,1.725
679.617,2.471,0,1.039
679.625,2.471,-0.216,-0.373
679.633,2.471,0.039,0.51
679.641,2.471,-0.471,-0.49
679.648,2.471,-0.294,0.49
679.656,2.471,0.039,-1.745
679.664,2.471,-0.118,-1.059
679.672,2.471,0.412,0.353
679.68,2.471,0.255,-0.529
679.688,2.471,-0.059,1.725
679.695,2.471,0.078,1.039
679.703,2.471,-0.137,-0.373
679.711,2.471,0.098,0.51
679.719,2.471,-0.373,-1.745
679.727,2.471,-0.275,-1.059
679.734,2.471,0,0.353
679.742,2.471,-0.137,-0.529
679.75,2.471,0.529,1.725
679.758,2.471,0.451,1.039
679.766,2.471,-0.02,-0.373
679.773,2.471,0.039,0.51
679.781,2.471,-0.49,-0.49
679.789,2.471,-0.216,0.49
679.797,2.471,0.196,-1.745
679.805,2.471,-0.039,-1.059
679.813,2.471,0.333,0.353
679.82,2.471,0.157,-0.529
679.828,2.471,-0.039,1.725
679.836,2.471,0.176,1.039
679.844,2.471,-0.118,-0.373
679.852,2.471,0.137,0.51
679.859,2.471,-0.353,-0.49
679.867,2.471,-0.176,0.49
679.875,2.471,0.176,-1.745
679.883,2.471,-0.118,-1.059
679.891,2.471,0.353,0.353
679.898,2.471,0.216,-0.529
679.906,2.471,-0.078,1.725
679.914,2.471,0.118,1.039
679.922,2.471,-0.412,-0.373
679.93,2.471,-0.196,0.51
679.938,2.471,0.078,-1.745
679.945,2.471,-0.176,-1.059
679.953,2.471,0.235,0.353
679.961,2.471,-0.039,-0.529
679.969,2.471,-0.373,1.725
679.977,2.471,-0.137,1.039
679.984,2.471,-0.294,-0.373
679.992,2.471,-0.098,0.51
680,2.471,-0.647,-0.49
680.008,2.471,-0.569,0.49
680.016,2.471,-0.275,-1.745
680.023,2.471,-0.412,-1.059
680.031,2.471,-0.667,0.353
680.039,2.471,-0.922,-0.529
680.047,2.471,0.216,1.725
680.055,2.471,0.49,1.039
680.063,2.471,0.294,-0.373
680.07,2.471,0.451,0.51
680.078,2.471,-0.49,-1.745
680.086,2.471,-0.373,-1.059
680.094,2.471,0.039,0.353
680.102,2.471,0.608,-0.529
680.109,2.471,1.608,1.725
680.117,2.471,1.235,1.039
680.125,2.471,0.784,-0.373
680.133,2.471,0.98,0.51
680.141,2.471,-1.294,-0.49
680.148,2.471,-1.059,0.49
680.156,2.471,1.118,-1.745
680.164,2.471,1.608,-1.059
680.172,2.471,2.216,0.353
680.18,2.471,1.275,-0.529
680.188,2.471,-0.745,1.725
680.195,2.471,-0.725,1.039
680.203,2.471,-0.255,-0.373
680.211,2.471,-0.451,0.51
680.219,2.471,-1.314,-1.745
680.227,2.471,-1.137,-1.059
680.234,2.471,0.314,0.353
680.242,2.471,0.02,-0.529
680.25,2.471,-0.471,1.725
680.258,2.471,-0.059,1.039
680.266,2.471,-1.059,-0.373
680.273,2.471,-0.216,0.51
680.281,2.471,0.647,-0.49
680.289,2.471,0.314,0.49
680.297,2.471,0.431,-1.745
680.305,2.471,0.216,-1.059
680.313,2.471,0.647,0.353
680.32,2.471,0.627,-0.529
680.328,2.471,1.039,1.725
680.336,2.471,0.569,1.039
680.344,2.471,-1.039,-0.373
680.352,2.471,-1.235,0.51
680.359,2.471,-0.588,-0.49
680.367,2.471,-0.882,0.49
680.375,2.471,-1.608,-1.745
680.383,2.471,-1.412,-1.059
680.391,2.471,0.412,1.588
680.398,2.471,0.353,1
680.406,2.471,-0.863,-0.373
680.414,2.471,-0.784,0.51
680.422,2.471,-0.176,-0.49
680.43,2.471,-0.431,0.49
680.438,2.471,-0.196,-1.745
680.445,2.471,-0.353,-1.059
680.453,2.471,0.235,0.353
680.461,2.471,0.137,-0.529
680.469,2.471,-0.176,1.725
680.477,2.471,-0.02,1.039
680.484,2.471,-0.412,-0.373
680.492,2.471,-0.176,0.51
680.5,2.471,0.118,-0.49
680.508,2.471,-0.039,0.49
680.516,2.471,0.216,-1.745
680.523,2.471,0.039,-1.059
680.531,2.471,0.412,0.353
680.539,2.471,0.373,-0.529
680.547,2.471,0.02,1.725
680.555,2.471,0.392,1.039
680.563,2.471,0.961,-0.373
680.57,2.471,0.745,0.51
680.578,2.471,0.137,-1.745
680.586,2.471,-0.235,-1.059
680.594,2.471,-0.863,0.353
680.602,2.471,-0.98,-0.529
680.609,2.471,-0.176,1.725
680.617,2.471,0.294,1.039
680.625,2.471,0.647,-0.373
680.633,2.471,0.353,0.51
680.641,2.471,-0.176,-0.49
680.648,2.471,-0.137,0.49
680.656,2.471,0.157,-1.745
680.664,2.471,0.137,-1.059
680.672,2.471,0.686,0.353
680.68,2.471,0.549,-0.529
680.688,2.471,0.039,1.725
680.695,2.471,-0.02,1.039
680.703,2.471,-0.529,-0.373
680.711,2.471,-0.588,0.51
680.719,2.471,-1.216,-1.745
680.727,2.471,-0.98,-1.059
680.734,2.471,0.235,0.353
680.742,2.471,0.353,-0.529
680.75,2.471,0.294,1.725
680.758,2.471,-0.039,1.039
680.766,2.471,-1.784,-0.373
680.773,2.471,-1.451,0.51
680.781,2.471,-0.529,-0.49
680.789,2.471,-0.49,0.49
680.797,2.471,-0.157,-1.745
680.805,2.471,-0.392,-1.059
680.813,2.471,0.176,0.353
680.82,2.471,0.078,-0.529
680.828,2.471,-0.176,1.725
680.836,2.471,-0.059,1.039
680.844,2.471,-0.588,-0.373
680.852,2.471,-0.373,0.51
680.859,2.471,0.196,-0.49
680.867,2.471,0.294,0.49
680.875,2.471,0.314,-1.745
680.883,2.471,-0.078,-1.059
680.891,2.471,0.314,0.353
680.898,2.471,0.157,-0.529
680.906,2.471,-0.333,1.725
680.914,2.471,-0.098,1.039
680.922,2.471,-0.373,-0.373
680.93,2.471,-0.412,0.51
680.938,2.471,-0.882,-1.745
680.945,2.471,-0.784,-1.059
680.953,2.471,0.137,0.353
680.961,2.471,0.176,-0.529
680.969,2.471,-0.039,1.725
680.977,2.471,-0.078,1.039
680.984,2.471,-0.333,-0.373
680.992,2.471,0.333,0.51
681,2.471,0.059,-0.49
681.008,2.471,0.039,0.49
681.016,2.471,0.039,-1.745
681.023,2.471,-0.196,-1.059
681.031,2.471,0.176,0.353
681.039,2.471,0.118,-0.529
681.047,2.471,-0.039,1.725
681.055,2.471,0.255,1.039
681.063,2.471,-0.176,-0.373
681.07,2.471,0,0.51
681.078,2.471,0.235,-1.745
681.086,2.471,0.392,-1.059
681.094,2.471,1.49,0.353
681.102,2.471,1.667,-0.529
681.109,2.471,2.176,1.725
681.117,2.471,1.353,1.039
681.125,2.471,-0.137,-0.373
681.133,2.471,-0.137,0.51
681.141,2.471,-1.392,-0.49
681.148,2.471,-1.137,0.49
681.156,2.471,-0.549,-1.745
681.164,2.471,-1.098,-1.059
681.172,2.471,-0.627,0.353
681.18,2.471,-0.706,-0.529
681.188,2.471,-1.235,1.725
681.195,2.471,-1.059,1.039
681.203,2.471,-0.686,-0.373
681.211,2.471,-0.49,0.51
681.219,2.471,0.333,-0.49
681.227,2.471,0.314,0.49
681.234,2.471,0.961,-1.745
681.242,2.471,0.98,-1.059
681.25,2.471,0.843,1.588
681.258,2.471,1.412,1
681.266,2.471,1.843,-0.373
681.273,2.471,0.902,0.51
681.281,2.471,-1.02,-0.49
681.289,2.471,-0.49,0.49
681.297,2.471,1.549,-1.745
681.305,2.471,0.961,-1.059
681.313,2.471,-0.627,0.353
681.32,2.471,-0.647,-0.529
681.328,2.471,0.196,1.725
681.336,2.471,0.039,1.039
681.344,2.471,-0.627,-0.373
681.352,2.471,0.039,0.51
681.359,2.471,0.745,-0.49
681.367,2.471,-0.176,0.49
681.375,2.471,-1.098,-1.745
681.383,2.471,-1.392,-1.059
681.391,2.471,-0.667,0.353
681.398,2.471,-0.235,-0.529
681.406,2.471,0.392,1.725
681.414,2.471,0.078,1.039
681.422,2.471,-0.549,-0.373
681.43,2.471,-0.373,0.51
681.438,2.471,-0.922,-1.745
681.445,2.471,-0.275,-1.059
681.453,2.471,1.706,0.353
681.461,2.471,1.784,-0.529
681.469,2.471,1.314,1.725
681.477,2.471,1.686,1.039
681.484,2.471,0.745,-0.373
681.492,2.471,0.078,0.51
681.5,2.471,-1.137,-0.49
681.508,2.471,-1.294,0.49
681.516,2.471,0.02,-1.745
681.523,2.471,0.118,-1.059
681.531,2.471,1.392,0.353
681.539,2.471,1.255,-0.529
681.547,2.471,-0.353,1.725
681.555,2.471,-0.314,1.039
681.563,1.961,-0.863,-0.373
681.57,0.804,-0.902,0.51
681.578,0.51,-0.588,-1.745
681.586,0.431,-0.235,-1.059
681.594,0.373,0.373,0.353
681.602,0.333,0.608,-0.529
681.609,0.373,0.941,1.725
681.617,0.353,0.098,1.039
681.625,0.412,-1.843,-0.373
681.633,0.412,-2.157,0.51
681.641,0.353,-2.078,-0.49
681.648,0.235,-1.784,0.49
681.656,0.098,-0.529,-1.745
681.664,0.196,0.216,-1.059
681.672,0.255,1.588,0.353
681.68,0.235,1.098,-0.529
681.688,0.255,-0.745,1.725
681.695,0.216,-0.882,1.039
681.703,0.275,-0.216,-0.373
681.711,0.275,0.51,0.51
681.719,0.255,1.275,-0.49
681.727,0.235,0.373,0.49
681.734,0.098,-0.706,-1.745
681.742,0.078,-0.431,-1.059
681.75,0.137,0.686,1.588
681.758,0.118,1,1
681.766,0.078,0.51,-0.373
681.773,0.118,0.373,0.51
681.781,0.078,0.471,-0.49
681.789,0.157,0.863,0.49
681.797,0.235,1.49,-1.745
681.805,0.216,0.529,-1.059
681.813,0.196,-0.451,0.353
681.82,0.235,-0.255,-0.529
681.828,0.137,0.294,1.725
681.836,0.118,0.216,1.039
681.844,0.059,-0.275,-0.373
681.852,0,-0.02,0.51
681.859,-0.078,0.373,-0.49
681.867,-0.176,0.275,0.49
681.875,-0.353,0.98,-1.745
681.883,-0.412,0.627,-1.059
681.891,-0.353,-0.118,0.353
681.898,-0.373,0.02,-0.529
681.906,-0.412,-0.216,1.725
681.914,-0.431,0.118,1.039
681.922,-0.471,-0.353,-0.373
681.93,-0.412,-0.196,0.51
681.938,-0.471,0.157,-1.745
681.945,-0.431,0.078,-1.059
681.953,-0.314,0.588,0.353
681.961,-0.314,0.412,-0.529
681.969,-0.392,0.078,1.725
681.977,-0.392,0.314,1.039
681.984,-0.294,-0.02,-0.373
681.992,-0.314,0.078,0.51
682,-0.451,-0.392,-0.49
682.008,-0.451,-0.333,0.49
682.016,-0.412,-0.078,-1.745
682.023,-0.431,-0.275,-1.059
682.031,-0.373,0.216,0.353
682.039,-0.373,0.078,-0.529
682.047,-0.431,-0.314,1.725
682.055,-0.412,-0.098,1.039
682.063,-0.471,-0.608,-0.373
682.07,-0.471,-0.471,0.51
682.078,-0.431,-0.196,-1.745
682.086,-0.451,-0.353,-1.059
682.094,-0.529,0.196,0.353
682.102,-0.51,0.059,-0.529
682.109,-0.373,-0.216,1.725
682.117,-0.314,0,1.039
682.125,-0.471,-0.137,-0.373
682.133,-0.569,0.157,0.51
682.141,-0.706,-0.255,-0.49
682.148,-0.667,-0.118,0.49
682.156,-0.569,0.176,-1.745
682.164,-0.529,-0.039,-1.059
682.172,-0.49,0.373,0.353
682.18,-0.51,0.235,-0.529
682.188,-0.49,-0.078,1.725
682.195,-0.529,0.078,1.039
682.203,-0.51,-0.392,-0.373
682.211,-0.49,-0.216,0.51
682.219,-0.471,0.039,-0.49
682.227,-0.431,-0.157,0.49
682.234,-0.353,0.294,-1.745
682.242,-0.373,0.118,-1.059
682.25,-0.412,-0.098,1.588
682.258,-0.392,0.078,1
682.266,-0.353,-0.137,-0.373
682.273,-0.333,0.078,0.51
682.281,-0.255,-0.373,-0.49
682.289,-0.255,-0.235,0.49
682.297,-0.275,0.059,-1.745
682.305,-0.235,-0.118,-1.059
682.313,-0.216,0.353,0.353
682.32,-0.216,0.216,-0.529
682.328,-0.176,-0.078,1.725
682.336,-0.157,0.098,1.039
682.344,-0.098,-0.314,-0.373
682.352,-0.176,-0.118,0.51
682.359,-0.235,0.098,-0.49
682.367,-0.216,-0.098,0.49
682.375,-0.216,0.314,-1.745
682.383,-0.216,0.078,-1.059
682.391,-0.196,-0.118,0.353
682.398,-0.196,0.059,-0.529
682.406,-0.137,-0.157,1.725
682.414,-0.098,0.039,1.039
682.422,-0.118,-0.431,-0.373
682.43,-0.098,-0.314,0.51
682.438,-0.157,-0.02,-1.745
682.445,-0.137,-0.235,-1.059
682.453,-0.118,0.196,0.353
682.461,-0.118,0.039,-0.529
682.469,-0.059,-0.176,1.725
682.477,-0.059,0.059,1.039
682.484,0,-0.098,-0.373
682.492,0,0.157,0.51
682.5,-0.039,-0.294,-0.49
682.508,-0.02,-0.196,0.49
682.516,0,0.098,-1.745
682.523,0,-0.118,-1.059
682.531,0,0.294,0.353
682.539,-0.02,0.235,-0.529
682.547,-0.059,-0.02,1.725
682.555,-0.039,0.176,1.039
682.563,-0.02,-0.275,-0.373
682.57,-0.02,-0.137,0.51
682.578,-0.02,0.176,-1.745
682.586,-0.02,0,-1.059
682.594,0.039,0.471,0.353
682.602,0.118,0.294,-0.529
682.609,0.235,0.02,1.725
682.617,0.235,0.157,1.039
682.625,0.098,-0.059,-0.373
682.633,0.02,0.176,0.51
682.641,0.118,-0.275,-0.49
682.648,0.137,-0.196,0.49
682.656,0.078,0.039,-1.745
682.664,0.098,-0.196,-1.059
682.672,0.098,0.235,0.353
682.68,0.078,0.137,-0.529
682.688,0.137,-0.176,1.725
682.695,0.137,0,1.039
682.703,0.157,-0.51,-0.373
682.711,0.176,-0.333,0.51
682.719,0.157,-0.059,-1.745
682.727,0.176,-0.314,-1.059
682.734,0.137,0.176,0.353
682.742,0.176,0.02,-0.529
682.75,0.235,-0.137,1.725
682.758,0.235,0.118,1.039
682.766,0.176,-0.157,-0.373
682.773,0.196,0.098,0.51
682.781,0.255,-0.353,-0.49
682.789,0.255,-0.196,0.49
682.797,0.255,0.098,-1.745
682.805,0.255,-0.078,-1.059
682.813,0.196,0.392,0.353
682.82,0.196,0.275,-0.529
682.828,0.255,-0.02,1.725
682.836,0.235,0.176,1.039
682.844,0.157,-0.275,-0.373
682.852,0.118,-0.078,0.51
682.859,0.059,0.157,-0.49
682.867,0.02,-0.039,0.49
682.875,-0.039,0.392,-1.745
682.883,-0.039,0.196,-1.059
682.891,0,0,0.353
682.898,0,0.235,-0.529
682.906,0,0,1.725
682.914,0,0.235,1.039
682.922,0,-0.235,-0.373
682.93,0,-0.078,0.51
682.938,-0.02,0.216,-1.745
682.945,-0.02,0.039,-1.059
682.953,-0.02,0.549,0.353
682.961,-0.02,0.392,-0.529
682.969,0,0.078,1.725
682.977,0.02,0.275,1.039
682.984,0.078,0.059,-0.373
682.992,0.059,0.333,0.51
683,-0.02,-0.098,-0.49
683.008,-0.039,-0.039,0.49
683.016,0.02,0.196,-1.745
683.023,0.039,-0.059,-1.059
683.031,0.02,0.373,0.353
683.039,0.02,0.294,-0.529
683.047,-0.02,-0.118,1.725
683.055,-0.02,-0.078,1.039
683.063,0,-0.608,-0.373
683.07,-0.039,-0.412,0.51
683.078,-0.098,-0.216,-1.745
683.086,-0.118,-0.706,-1.059
683.094,-0.137,-0.353,0.353
683.102,-0.02,-0.608,-0.529
683.109,0.157,-1.098,1.725
683.117,0.118,-1.157,1.039
683.125,0,-1.431,-0.373
683.133,-0.02,-1.039,0.51
683.141,-0.078,-1.451,-0.49
683.148,0,-0.961,0.49
683.156,-0.039,-0.176,-1.745
683.164,-0.059,-0.588,-1.059
683.172,-0.059,0,0.353
683.18,-0.039,0.02,-0.529
683.188,-0.078,-0.02,1.725
683.195,-0.039,0.078,1.039
683.203,-0.039,-0.392,-0.373
683.211,-0.02,-0.157,0.51
683.219,-0.059,0.196,-1.745
683.227,-0.059,-0.039,-1.059
683.234,-0.078,0.157,0.353
683.242,-0.059,-0.118,-0.529
683.25,-0.02,0.294,1.725
683.258,-0.039,0.235,1.039
683.266,-0.098,-0.078,-0.373
683.273,-0.098,0.098,0.51
683.281,-0.02,-0.412,-0.49
683.289,-0.02,-0.235,0.49
683.297,0,0.078,-1.745
683.305,0,-0.118,-1.059
683.313,0.02,0.373,0.353
683.32,0,0.216,-0.529
683.328,-0.02,0,1.725
683.336,-0.02,0.314,1.039
683.344,0,-0.137,-0.373
683.352,-0.02,-0.02,0.51
683.359,-0.059,0.216,-0.49
683.367,-0.059,0.098,0.49
683.375,-0.078,0.314,-1.745
683.383,-0.059,-0.078,-1.059
683.391,-0.078,0.392,0.353
683.398,-0.078,0.275,-0.529
683.406,-0.02,-0.02,1.725
683.414,-0.02,0.157,1.039
683.422,-0.039,-0.314,-0.373
683.43,-0.02,-0.137,0.51
683.438,-0.039,0.118,-1.745
683.445,-0.02,-0.118,-1.059
683.453,-0.059,0.353,0.353
683.461,-0.039,0.176,-0.529
683.469,0,-0.039,1.725
683.477,0,0.216,1.039
683.484,-0.02,-0.078,-0.373
683.492,-0.02,0.333,0.51
683.5,-0.02,0.843,-0.49
683.508,-0.039,0.725,0.49
683.516,0,0.333,-1.745
683.523,0,0.216,-1.059
683.531,-0.02,0.725,0.353
683.539,0,0.647,-0.529
683.547,0,0.392,1.725
683.555,0,0.51,1.039
683.563,0,0.196,-0.373
683.57,0,0.353,0.51
683.578,-0.039,-0.078,-1.745
683.586,-0.02,-0.02,-1.059
683.594,0.02,0.49,0.353
683.602,-0.039,0.255,-0.529
683.609,-0.059,0.02,1.725
683.617,0.039,0.235,1.039
683.625,0.275,-0.059,-0.373
683.633,0.275,0.078,0.51
683.641,0.118,-0.451,-0.49
683.648,0.039,-0.314,0.49
683.656,-0.02,0,-1.745
683.664,0.02,-0.176,-1.059
683.672,0.078,0.333,0.353
683.68,0.039,0.176,-0.529
683.688,0,-0.098,1.725
683.695,-0.02,0.078,1.039
683.703,-0.078,-0.157,-0.373
683.711,-0.039,0.078,0.51
683.719,-0.059,-0.353,-0.49
683.727,-0.039,-0.216,0.49
683.734,-0.078,0.118,-1.745
683.742,0,-0.118,-1.059
683.75,-0.02,0.314,1.588
683.758,-0.02,0.235,1
683.766,-0.02,-0.039,-0.373
683.773,0,0.157,0.51
683.781,-0.02,-0.333,-0.49
683.789,-0.02,-0.176,0.49
683.797,-0.078,0.098,-1.745
683.805,-0.039,-0.098,-1.059
683.813,0,0.373,0.353
683.82,0,0.216,-0.529
683.828,0.02,-0.059,1.725
683.836,0,0.118,1.039
683.844,0.02,-0.078,-0.373
683.852,0,0.176,0.51
683.859,0,-0.235,-0.49
683.867,0,-0.118,0.49
683.875,0.02,0.098,-1.745
683.883,0,-0.137,-1.059
683.891,0.039,0.314,0.353
683.898,0,0.196,-0.529
683.906,-0.118,-0.098,1.725
683.914,-0.118,0.098,1.039
683.922,-0.02,-0.392,-0.373
683.93,0,-0.216,0.51
683.938,-0.039,0.039,-1.745
683.945,-0.039,-0.157,-1.059
683.953,0,0.294,0.353
683.961,-0.039,0.098,-0.529
683.969,-0.02,-0.118,1.725
683.977,-0.02,0.118,1.039
683.984,0,-0.059,-0.373
683.992,0.039,0.196,0.51
684,0.02,-0.275,-0.49
684.008,0.02,-0.118,0.49
684.016,0,0.176,-1.745
684.023,0.02,-0.02,-1.059
684.031,0.078,0.451,0.353
684.039,0.078,0.294,-0.529
684.047,0.059,-0.02,1.725
684.055,0.059,0.176,1.039
684.063,0.118,-0.294,-0.373
684.07,0.137,-0.098,0.51
684.078,0.157,0.137,-1.745
684.086,0.157,-0.059,-1.059
684.094,0.176,0.373,0.353
684.102,0.137,0.118,-0.529
684.109,0.098,-0.078,1.725
684.117,0.098,0.137,1.039
684.125,0.137,-0.078,-0.373
684.133,0.137,0.098,0.51
684.141,0.118,-0.412,-0.49
684.148,0.118,-0.255,0.49
684.156,0.098,0.02,-1.745
684.164,0.176,-0.176,-1.059
684.172,0.314,0.314,0.353
684.18,0.333,0.157,-0.529
684.188,0.294,-0.157,1.725
684.195,0.216,0.02,1.039
684.203,0.078,-0.196,-0.373
684.211,0.098,0.039,0.51
684.219,0.137,-0.412,-0.49
684.227,0.059,-0.294,0.49
684.234,-0.078,0,-1.745
684.242,-0.02,-0.235,-1.059
684.25,0.039,0.196,1.588
684.258,0.059,0.137,1
684.266,0.118,-0.157,-0.373
684.273,0.078,0.039,0.51
684.281,0.059,-0.431,-0.49
684.289,0.078,-0.255,0.49
684.297,0.078,0.02,-1.745
684.305,0.059,-0.176,-1.059
684.313,0.098,0.294,0.353
684.32,0.078,0.137,-0.529
684.328,0.078,-0.137,1.725
684.336,0.098,0.059,1.039
684.344,0.137,-0.157,-0.373
684.352,0.118,0.059,0.51
684.359,0.157,-0.392,-0.49
684.367,0.157,-0.255,0.49
684.375,0.098,0.039,-1.745
684.383,0.118,-0.176,-1.059
684.391,0.157,0.294,0.353
684.398,0.137,0.176,-0.529
684.406,0.176,-0.098,1.725
684.414,0.176,0.098,1.039
684.422,0.137,-0.392,-0.373
684.43,0.118,-0.216,0.51
684.438,0.157,0.039,-1.745
684.445,0.137,-0.157,-1.059
684.453,0.078,0.275,0.353
684.461,0.078,0.078,-0.529
684.469,0.157,-0.157,1.725
684.477,0.118,0.059,1.039
684.484,0.098,-0.157,-0.373
684.492,0.176,0.059,0.51
684.5,0.157,-0.392,-0.49
684.508,0.098,-0.255,0.49
684.516,-0.039,0.039,-1.745
684.523,-0.039,-0.137,-1.059
684.531,0,0.353,0.353
684.539,0.02,0.216,-0.529
684.547,0.078,-0.078,1.725
684.555,0.098,0.118,1.039
684.563,0.059,-0.314,-0.373
684.57,0.078,-0.118,0.51
684.578,0.059,0.118,-1.745
684.586,0.078,-0.078,-1.059
684.594,0.118,0.118,0.353
684.602,0.098,-0.137,-0.529
684.609,0.078,0.275,1.725
684.617,0.098,0.216,1.039
684.625,0.098,-0.059,-0.373
684.633,0.078,0.137,0.51
684.641,0.059,-0.353,-0.49
684.648,0.118,-0.196,0.49
684.656,0.098,0.098,-1.745
684.664,0.137,-0.098,-1.059
684.672,0.137,0.373,0.353
684.68,0.118,0.196,-0.529
684.688,0.098,-0.118,1.725
684.695,0.078,0.059,1.039
684.703,0.059,-0.176,-0.373
684.711,0.098,0.059,0.51
684.719,0.039,-0.392,-0.49
684.727,0.039,-0.275,0.49
684.734,0,0.039,-1.745
684.742,0.059,-0.196,-1.059
684.75,0.275,0.255,1.588
684.758,0.314,0.157,1
684.766,0.255,-0.118,-0.373
684.773,0.176,0.059,0.51
684.781,0.02,-0.412,-0.49
684.789,0.059,-0.216,0.49
684.797,0.118,0.078,-1.745
684.805,0.078,-0.137,-1.059
684.813,0,0.333,0.353
684.82,-0.02,0.176,-0.529
684.828,0.02,-0.098,1.725
684.836,0,0.098,1.039
684.844,-0.02,-0.118,-0.373
684.852,0,0.118,0.51
684.859,0,-0.333,-0.49
684.867,0.02,-0.196,0.49
684.875,0.02,0.098,-1.745
684.883,0,-0.078,-1.059
684.891,0.02,0.471,0.353
684.898,0,0.392,-0.529
684.906,0.059,0.039,1.725
684.914,0.02,0.157,1.039
684.922,0,-0.353,-0.373
684.93,0.039,-0.176,0.51
684.938,0.118,0.078,-1.745
684.945,0.098,-0.118,-1.059
684.953,0.098,0.333,0.353
684.961,0.078,0.118,-0.529
684.969,0.118,-0.137,1.725
684.977,0.078,0.078,1.039
684.984,0.059,-0.137,-0.373
684.992,0.039,0.078,0.51
685,0,-0.392,-0.49
685.008,0,-0.235,0.49
685.016,-0.02,0.059,-1.745
685.023,-0.02,-0.118,-1.059
685.031,-0.078,0.373,0.353
685.039,-0.078,0.216,-0.529
685.047,-0.02,-0.078,1.725
685.055,-0.02,0.098,1.039
685.063,-0.059,-0.353,-0.373
685.07,-0.059,-0.137,0.51
685.078,-0.098,0.078,-1.745
685.086,-0.078,-0.137,-1.059
685.094,-0.078,0.275,0.353
685.102,-0.098,0.059,-0.529
685.109,-0.02,-0.118,1.725
685.117,-0.039,0.098,1.039
685.125,-0.078,-0.118,-0.373
685.133,-0.078,0.098,0.51
685.141,-0.118,-0.392,-0.49
685.148,-0.118,-0.235,0.49
685.156,-0.118,0.059,-1.745
685.164,-0.078,-0.118,-1.059
685.172,-0.137,0.373,0.353
685.18,-0.118,0.216,-0.529
685.188,-0.059,-0.078,1.725
685.195,-0.078,0.098,1.039
685.203,-0.118,-0.118,-0.373
685.211,-0.078,0.118,0.51
685.219,-0.02,-0.333,-0.49
685.227,-0.039,-0.216,0.49
685.234,-0.078,0.078,-1.745
685.242,-0.078,-0.157,-1.059
685.25,-0.039,0.275,1.588
685.258,-0.078,0.196,1
685.266,-0.118,-0.098,-0.373
685.273,-0.098,0.098,0.51
685.281,-0.137,-0.373,-0.49
685.289,-0.137,-0.196,0.49
685.297,-0.078,0.078,-1.745
685.305,-0.039,-0.118,-1.059
