time,CH1
135.172,-0.0181274
135.176,-0.0178833
135.18,-0.0172119
135.184,-0.0162354
135.188,-0.0153198
135.192,-0.0146484
135.196,-0.0142212
135.2,-0.0137939
135.204,-0.0142212
135.208,-0.0151978
135.212,-0.0158081
135.216,-0.0165405
135.22,-0.0164185
135.224,-0.0153198
135.228,-0.0137329
135.232,-0.0125732
135.236,-0.0119629
135.24,-0.0116577
135.244,-0.0119019
135.248,-0.0127563
135.252,-0.0137329
135.256,-0.0139771
135.26,-0.0131226
135.264,-0.0111694
135.268,-0.00891113
135.272,-0.00756836
135.276,-0.00720215
135.28,-0.00823975
135.284,-0.0100098
135.288,-0.0111084
135.292,-0.0111084
135.296,-0.010376
135.3,-0.00915527
135.304,-0.00769043
135.308,-0.00665283
135.312,-0.00622559
135.316,-0.00646973
135.32,-0.00732422
135.324,-0.00854492
135.328,-0.00958252
135.332,-0.00994873
135.336,-0.0100708
135.34,-0.00878906
135.344,-0.00683594
135.348,-0.00524902
135.352,-0.00500488
135.356,-0.00567627
135.36,-0.00726318
135.364,-0.00872803
135.368,-0.0102539
135.372,-0.0102539
135.376,-0.00909424
135.38,-0.0078125
135.384,-0.00561523
135.388,-0.00335693
135.392,-0.00170898
135.396,-0.00189209
135.4,-0.0032959
135.404,-0.00531006
135.408,-0.0065918
135.412,-0.00689697
135.416,-0.00634766
135.42,-0.0057373
135.424,-0.00476074
135.428,-0.00366211
135.432,-0.00292969
135.436,-0.00262451
135.44,-0.00323486
135.444,-0.0045166
135.448,-0.00616455
135.452,-0.00732422
135.456,-0.00720215
135.46,-0.00585938
135.464,-0.00384521
135.468,-0.00164795
135.472,0.000366211
135.476,0.0020752
135.48,0.00335693
135.484,0.00518799
135.488,0.00787354
135.492,0.0110474
135.496,0.013916
135.5,0.0163574
135.504,0.0211792
135.508,0.0288696
135.512,0.0380249
135.516,0.0462036
135.52,0.0512085
135.524,0.0525513
135.528,0.0511475
135.532,0.0490112
135.536,0.046936
135.54,0.0454102
135.544,0.0440674
135.548,0.041748
135.552,0.0368652
135.556,0.0280762
135.56,0.0159302
135.564,0.0022583
135.568,-0.00958252
135.572,-0.0164795
135.576,-0.0177002
135.58,-0.0153198
135.584,-0.0119019
135.588,-0.00952148
135.592,-0.00872803
135.596,-0.00921631
135.6,-0.010498
135.604,-0.0117798
135.608,-0.0129395
135.612,-0.0136719
135.616,-0.0140381
135.62,-0.0133057
135.624,-0.0125122
135.628,-0.0128174
135.632,-0.0150146
135.636,-0.0159302
135.64,-0.00738525
135.644,0.0202637
135.648,0.0754395
135.652,0.158264
135.656,0.265747
135.66,0.386719
135.664,0.49823
135.668,0.56543
135.672,0.557556
135.676,0.461792
135.68,0.297852
135.684,0.120605
135.688,-0.0202026
135.692,-0.0958862
135.696,-0.106934
135.7,-0.0777588
135.704,-0.0351562
135.708,0.00170898
135.712,0.0231934
135.716,0.0284424
135.72,0.0233154
135.724,0.0154419
135.728,0.00976562
135.732,0.00811768
135.736,0.0090332
135.74,0.0113525
135.744,0.0140381
135.748,0.0159912
135.752,0.017334
135.756,0.0186768
135.76,0.0193481
135.764,0.0198364
135.768,0.0202026
135.772,0.020752
135.776,0.0219116
135.78,0.0234985
135.784,0.0253906
135.788,0.0275269
135.792,0.0294189
135.796,0.0306396
135.8,0.0309448
135.804,0.03125
135.808,0.0314941
135.812,0.032959
135.816,0.03479
135.82,0.0375366
135.824,0.0409546
135.828,0.0440674
135.832,0.0464478
135.836,0.0477295
135.84,0.0489502
135.844,0.0506592
135.848,0.0532227
135.852,0.0566406
135.856,0.0609131
135.86,0.0652466
135.864,0.0698242
135.868,0.0742798
135.872,0.0789185
135.876,0.0836792
135.88,0.0881348
135.884,0.0931396
135.888,0.0985107
135.892,0.104492
135.896,0.111206
135.9,0.118958
135.904,0.127747
135.908,0.13739
135.912,0.147095
135.916,0.156006
135.92,0.163879
135.924,0.172241
135.928,0.180969
135.932,0.190491
135.936,0.200378
135.94,0.210022
135.944,0.219299
135.948,0.227173
135.952,0.233154
135.956,0.237305
135.96,0.238708
135.964,0.238159
135.968,0.235596
135.972,0.232239
135.976,0.227905
135.98,0.221741
135.984,0.213013
135.988,0.201355
135.992,0.186218
135.996,0.167603
136,0.146667
136.004,0.124634
136.008,0.102844
136.012,0.0827026
136.016,0.0654297
136.02,0.0512695
136.024,0.0407104
136.028,0.0327759
136.032,0.026001
136.036,0.0192261
136.04,0.0134277
136.044,0.00805664
136.048,0.00427246
136.052,0.0020752
136.056,0.00109863
136.06,0.000976562
136.064,0.00115967
136.068,0.00146484
136.072,0.00183105
136.076,0.00189209
136.08,0.00128174
136.084,0.000610352
136.088,0.000305176
136.092,0.000671387
136.096,0.00152588
136.1,0.00299072
136.104,0.0043335
136.108,0.00585938
136.112,0.00708008
136.116,0.00805664
136.12,0.00872803
136.124,0.00921631
136.128,0.00952148
136.132,0.00915527
136.136,0.00872803
136.14,0.00939941
136.144,0.0109863
136.148,0.0131226
136.152,0.0147095
136.156,0.0153809
136.16,0.0151367
136.164,0.0137939
136.168,0.012146
136.172,0.0112915
136.176,0.0109863
136.18,0.0112305
136.184,0.0117188
136.188,0.0130005
136.192,0.0140381
136.196,0.013916
136.2,0.0130615
136.204,0.0112305
136.208,0.00976562
136.212,0.00921631
136.216,0.00897217
136.22,0.00958252
136.224,0.0101318
136.228,0.010498
136.232,0.010437
136.236,0.0100098
136.24,0.00891113
136.244,0.00738525
136.248,0.0057373
136.252,0.00408936
136.256,0.003479
136.26,0.00366211
136.264,0.00476074
136.268,0.0055542
136.272,0.00646973
136.276,0.00665283
136.28,0.0057373
136.284,0.0045166
136.288,0.00335693
136.292,0.0020752
136.296,0.00170898
136.3,0.00201416
136.304,0.00280762
136.308,0.00360107
136.312,0.00341797
136.316,0.00189209
136.32,-0.000427246
136.324,-0.00231934
136.328,-0.00323486
136.332,-0.00323486
136.336,-0.00305176
136.34,-0.00244141
136.344,-0.00170898
136.348,-0.00152588
136.352,-0.00183105
136.356,-0.00256348
136.36,-0.00366211
136.364,-0.00549316
136.368,-0.00708008
136.372,-0.00787354
136.376,-0.00775146
136.38,-0.00744629
136.384,-0.00671387
136.388,-0.0055542
136.392,-0.00469971
136.396,-0.00457764
136.4,-0.00561523
136.404,-0.00738525
136.408,-0.00970459
136.412,-0.0114136
136.416,-0.012085
136.42,-0.0115356
136.424,-0.00976562
136.428,-0.00799561
136.432,-0.00720215
136.436,-0.00738525
136.44,-0.00769043
136.444,-0.00817871
136.448,-0.00872803
136.452,-0.00939941
136.456,-0.0100708
136.46,-0.0103149
136.464,-0.0101318
136.468,-0.00952148
136.472,-0.00933838
136.476,-0.00970459
136.48,-0.0109863
136.484,-0.0126953
136.488,-0.0142822
136.492,-0.0148926
136.496,-0.0142212
136.5,-0.0125122
136.504,-0.0101929
136.508,-0.00799561
136.512,-0.0067749
136.516,-0.00653076
136.52,-0.00701904
136.524,-0.00811768
136.528,-0.00921631
136.532,-0.0106812
136.536,-0.0117188
136.54,-0.0114136
136.544,-0.010437
136.548,-0.00921631
136.552,-0.00817871
136.556,-0.00775146
136.56,-0.00738525
136.564,-0.00775146
136.568,-0.00872803
136.572,-0.00970459
136.576,-0.00976562
136.58,-0.00946045
136.584,-0.00817871
136.588,-0.00653076
136.592,-0.0057373
136.596,-0.00640869
136.6,-0.00811768
136.604,-0.00921631
136.608,-0.00952148
136.612,-0.00939941
136.616,-0.00909424
136.62,-0.00921631
136.624,-0.00897217
136.628,-0.00793457
136.632,-0.00683594
136.636,-0.00640869
136.64,-0.00720215
136.644,-0.00866699
136.648,-0.0103149
136.652,-0.0112305
136.656,-0.0111084
136.66,-0.010376
136.664,-0.00964355
136.668,-0.00939941
136.672,-0.0090332
136.676,-0.00891113
136.68,-0.00909424
136.684,-0.00964355
136.688,-0.010376
136.692,-0.0108643
136.696,-0.0111084
136.7,-0.0109863
136.704,-0.0102539
136.708,-0.00976562
136.712,-0.00952148
136.716,-0.00964355
136.72,-0.010376
136.724,-0.0110474
136.728,-0.012146
136.732,-0.0132446
136.736,-0.0141602
136.74,-0.0136719
136.744,-0.012207
136.748,-0.0106812
136.752,-0.00976562
136.756,-0.00976562
136.76,-0.0112305
136.764,-0.0128784
136.768,-0.0140381
136.772,-0.013855
136.776,-0.0132446
136.78,-0.0122681
136.784,-0.0111084
136.788,-0.0106201
136.792,-0.0106812
136.796,-0.0107422
136.8,-0.0118408
136.804,-0.0130615
136.808,-0.0141602
136.812,-0.0149536
136.816,-0.0150757
136.82,-0.0150757
136.824,-0.0141602
136.828,-0.0132446
136.832,-0.0128784
136.836,-0.0135498
136.84,-0.0142822
136.844,-0.0150757
136.848,-0.015625
136.852,-0.0167236
136.856,-0.0172729
136.86,-0.0169067
136.864,-0.0159912
136.868,-0.0139771
136.872,-0.0116577
136.876,-0.0106812
136.88,-0.0113525
136.884,-0.0129395
136.888,-0.0146484
136.892,-0.0159302
136.896,-0.0160522
136.9,-0.0160522
136.904,-0.0155029
136.908,-0.0148315
136.912,-0.0145264
136.916,-0.0144653
136.92,-0.0150757
136.924,-0.0161133
136.928,-0.0172729
136.932,-0.0186157
136.936,-0.0194702
136.94,-0.019043
136.944,-0.0179443
136.948,-0.0167236
136.952,-0.0155029
136.956,-0.0148315
136.96,-0.0144043
136.964,-0.0153198
136.968,-0.0171509
136.972,-0.0182495
136.976,-0.0183716
136.98,-0.0181274
136.984,-0.0174561
136.988,-0.0165405
136.992,-0.0153198
136.996,-0.0131836
137,-0.010437
137.004,-0.00714111
137.008,-0.00360107
137.012,0.000732422
137.016,0.00585938
137.02,0.012085
137.024,0.019165
137.028,0.0270386
137.032,0.0336304
137.036,0.038147
137.04,0.0404663
137.044,0.039978
137.048,0.0372314
137.052,0.03302
137.056,0.0281982
137.06,0.0232544
137.064,0.0171509
137.068,0.0100098
137.072,0.000183105
137.076,-0.0110474
137.08,-0.0223999
137.084,-0.0321655
137.088,-0.0375977
137.092,-0.0385132
137.096,-0.0366821
137.1,-0.0338745
137.104,-0.0320435
137.108,-0.0314941
137.112,-0.0313721
137.116,-0.0320435
137.12,-0.0331421
137.124,-0.0346069
137.128,-0.0365601
137.132,-0.0386963
137.136,-0.0401611
137.14,-0.0402832
137.144,-0.0396729
137.148,-0.039917
137.152,-0.0390015
137.156,-0.031189
137.16,-0.00622559
137.164,0.0432129
137.168,0.118591
137.172,0.21759
137.176,0.330688
137.18,0.439941
137.184,0.513306
137.188,0.517578
137.192,0.436707
137.196,0.281189
137.2,0.101074
137.204,-0.0510254
137.208,-0.140442
137.212,-0.162415
137.216,-0.136169
137.22,-0.0891113
137.224,-0.0424194
137.228,-0.00958252
137.232,0.00543213
137.236,0.00531006
137.24,-0.0022583
137.244,-0.0110474
137.248,-0.0171509
137.252,-0.0197144
137.256,-0.0195312
137.26,-0.0175781
137.264,-0.0151978
137.268,-0.012085
137.272,-0.00878906
137.276,-0.00610352
137.28,-0.00518799
137.284,-0.00543213
137.288,-0.00671387
137.292,-0.00793457
137.296,-0.00878906
137.3,-0.00854492
137.304,-0.00683594
137.308,-0.00408936
137.312,-0.00134277
137.316,0.000732422
137.32,0.0020752
137.324,0.00244141
137.328,0.003479
137.332,0.00463867
137.336,0.00695801
137.34,0.0098877
137.344,0.0133057
137.348,0.0164795
137.352,0.019104
137.356,0.0216675
137.36,0.0240479
137.364,0.0262451
137.368,0.0280151
137.372,0.0303955
137.376,0.0336304
137.38,0.0375366
137.384,0.0427246
137.388,0.0482788
137.392,0.0541992
137.396,0.0597534
137.4,0.0647583
137.404,0.0692749
137.408,0.0740356
137.412,0.0797729
137.416,0.0871582
137.42,0.0958252
137.424,0.105957
137.428,0.116089
137.432,0.125977
137.436,0.135132
137.44,0.143921
137.444,0.153137
137.448,0.162415
137.452,0.17218
137.456,0.182922
137.46,0.19342
137.464,0.202637
137.468,0.209229
137.472,0.213562
137.476,0.215942
137.48,0.216003
137.484,0.214172
137.488,0.210144
137.492,0.203125
137.496,0.193481
137.5,0.181274
137.504,0.166748
137.508,0.150146
137.512,0.130737
137.516,0.10907
137.52,0.0847168
137.524,0.0605469
137.528,0.038147
137.532,0.0181274
137.536,0.00213623
137.54,-0.010498
137.544,-0.0202637
137.548,-0.0278931
137.552,-0.0340576
137.556,-0.0393677
137.56,-0.0441284
137.564,-0.0487671
137.568,-0.0535889
137.572,-0.0571289
137.576,-0.059021
137.58,-0.0592041
137.584,-0.0581665
137.588,-0.0569458
137.592,-0.0559082
137.596,-0.0551147
137.6,-0.0553589
137.604,-0.0557861
137.608,-0.0568848
137.612,-0.0579224
137.616,-0.0579224
137.62,-0.0570679
137.624,-0.0550537
137.628,-0.0531006
137.632,-0.0515137
137.636,-0.050415
137.64,-0.0496826
137.644,-0.0493164
137.648,-0.0493774
137.652,-0.0501099
137.656,-0.0506592
137.66,-0.050415
137.664,-0.0494385
137.668,-0.0474243
137.672,-0.0453491
137.676,-0.0435181
137.68,-0.0429077
137.684,-0.0438232
137.688,-0.0453491
137.692,-0.0467529
137.696,-0.0475464
137.7,-0.0476685
137.704,-0.0466309
137.708,-0.0449219
137.712,-0.0435181
137.716,-0.043457
137.72,-0.0446167
137.724,-0.0462036
137.728,-0.0474854
137.732,-0.0481567
137.736,-0.0479126
137.74,-0.0474854
137.744,-0.046875
137.748,-0.0466919
137.752,-0.0466919
137.756,-0.0467529
137.76,-0.0476685
137.764,-0.0490723
137.768,-0.0509033
137.772,-0.052002
137.776,-0.0518799
137.78,-0.0513916
137.784,-0.0507202
137.788,-0.0501709
137.792,-0.050293
137.796,-0.0506592
137.8,-0.0513306
137.804,-0.0531006
137.808,-0.0548706
137.812,-0.0564575
137.816,-0.0578003
137.82,-0.0588379
137.824,-0.0587158
137.828,-0.0582275
137.832,-0.0578613
137.836,-0.0578613
137.84,-0.0582275
137.844,-0.0593262
137.848,-0.0610352
137.852,-0.062561
137.856,-0.0633545
137.86,-0.0634155
137.864,-0.0631104
137.868,-0.0623169
137.872,-0.0621338
137.876,-0.0631104
137.88,-0.0650635
137.884,-0.0681152
137.888,-0.0705566
137.892,-0.0712891
137.896,-0.0708008
137.9,-0.0692749
137.904,-0.0680542
137.908,-0.067749
137.912,-0.0685425
137.916,-0.0703735
137.92,-0.0725098
137.924,-0.0742188
137.928,-0.0750732
137.932,-0.0754395
137.936,-0.0754395
137.94,-0.0747681
137.944,-0.0740967
137.948,-0.0738525
137.952,-0.0738525
137.956,-0.0738525
137.96,-0.0740967
137.964,-0.0745239
137.968,-0.0751343
137.972,-0.0755615
137.976,-0.0753174
137.98,-0.0750732
137.984,-0.0747681
137.988,-0.074707
137.992,-0.0753784
137.996,-0.0761719
138,-0.0775757
138.004,-0.0787964
138.008,-0.0800781
138.012,-0.0809937
138.016,-0.0812988
138.02,-0.0812988
138.024,-0.0805664
138.028,-0.0789795
138.032,-0.078064
138.036,-0.0775146
138.04,-0.0778809
138.044,-0.0789795
138.048,-0.0802002
138.052,-0.0813599
138.056,-0.0808716
138.06,-0.0793457
138.064,-0.0778198
138.068,-0.0767822
138.072,-0.0767822
138.076,-0.0777588
138.08,-0.0792236
138.084,-0.0808716
138.088,-0.0817871
138.092,-0.0822754
138.096,-0.0819092
138.1,-0.0811768
138.104,-0.0803223
138.108,-0.0792847
138.112,-0.078064
138.116,-0.0778198
138.12,-0.0776978
138.124,-0.0773315
138.128,-0.0773315
138.132,-0.0772705
138.136,-0.0772095
138.14,-0.0767212
138.144,-0.0759277
138.148,-0.0751343
138.152,-0.074707
138.156,-0.0748291
138.16,-0.0752563
138.164,-0.0759888
138.168,-0.0767212
138.172,-0.0770874
138.176,-0.0770874
138.18,-0.0762939
138.184,-0.0754395
138.188,-0.0740967
138.192,-0.072998
138.196,-0.0720825
138.2,-0.0712891
138.204,-0.0697632
138.208,-0.065979
138.212,-0.0603027
138.216,-0.0541992
138.22,-0.0476685
138.224,-0.0407104
138.228,-0.0333252
138.232,-0.026001
138.236,-0.0194092
138.24,-0.0154419
138.244,-0.0140991
138.248,-0.0159912
138.252,-0.0196533
138.256,-0.0231934
138.26,-0.0253906
138.264,-0.0269775
138.268,-0.0293579
138.272,-0.034729
138.276,-0.0447388
138.28,-0.0582275
138.284,-0.0718384
138.288,-0.0821533
138.292,-0.0872803
138.296,-0.0874634
138.3,-0.0853271
138.304,-0.0830078
138.308,-0.081543
138.312,-0.0822144
138.316,-0.0839844
138.32,-0.0865479
138.324,-0.0891724
138.328,-0.0905151
138.332,-0.0907593
138.336,-0.0897217
138.34,-0.0873413
138.344,-0.0842285
138.348,-0.0820923
138.352,-0.0820312
138.356,-0.0835571
138.36,-0.0842285
138.364,-0.0789795
138.368,-0.0592651
138.372,-0.0166016
138.376,0.0514526
138.38,0.143555
138.384,0.250977
138.388,0.356873
138.392,0.428894
138.396,0.43396
138.4,0.356506
138.404,0.206726
138.408,0.0343018
138.412,-0.10907
138.416,-0.191284
138.42,-0.208984
138.424,-0.181885
138.428,-0.135803
138.432,-0.0908203
138.436,-0.0582275
138.44,-0.041687
138.444,-0.0394287
138.448,-0.0459595
138.452,-0.0537109
138.456,-0.0587158
138.46,-0.059082
138.464,-0.0557861
138.468,-0.0516357
138.472,-0.0475464
138.476,-0.0445557
138.48,-0.0432129
138.484,-0.0428467
138.488,-0.0430908
138.492,-0.0430908
138.496,-0.0425415
138.5,-0.0405884
138.504,-0.0376587
138.508,-0.0334473
138.512,-0.0294189
138.516,-0.0269775
138.52,-0.0262451
138.524,-0.0265503
138.528,-0.0270386
138.532,-0.0268555
138.536,-0.0252686
138.54,-0.0222778
138.544,-0.0183105
138.548,-0.0143433
138.552,-0.0111694
138.556,-0.00848389
138.56,-0.00628662
138.564,-0.00494385
138.568,-0.003479
138.572,-0.00152588
138.576,0.00201416
138.58,0.00634766
138.584,0.0123901
138.588,0.0185547
138.592,0.0245361
138.596,0.0300903
138.6,0.0345459
138.604,0.0384521
138.608,0.0421143
138.612,0.046875
138.616,0.0527954
138.62,0.0603638
138.624,0.0700684
138.628,0.0805054
138.632,0.0905151
138.636,0.0999756
138.64,0.108887
138.644,0.11792
138.648,0.127136
138.652,0.136902
138.656,0.147034
138.66,0.158142
138.664,0.169434
138.668,0.179932
138.672,0.189148
138.676,0.195923
138.68,0.199768
138.684,0.201294
138.688,0.200684
138.692,0.198547
138.696,0.194153
138.7,0.187561
138.704,0.177429
138.708,0.164124
138.712,0.146973
138.716,0.126404
138.72,0.103516
138.724,0.0795898
138.728,0.0563354
138.732,0.0343628
138.736,0.0146484
138.74,-0.0020752
138.744,-0.0154419
138.748,-0.026123
138.752,-0.0354614
138.756,-0.043335
138.76,-0.0509644
138.764,-0.0578613
138.768,-0.0629883
138.772,-0.06604
138.776,-0.0670776
138.78,-0.0666504
138.784,-0.0658569
138.788,-0.0646973
138.792,-0.0635986
138.796,-0.0629272
138.8,-0.0634155
138.804,-0.0650635
138.808,-0.0670776
138.812,-0.0685425
138.816,-0.0689697
138.82,-0.0678711
138.824,-0.0652466
138.828,-0.0620728
138.832,-0.0598755
138.836,-0.0588989
138.84,-0.0591431
138.844,-0.0599365
138.848,-0.0609741
138.852,-0.0613403
138.856,-0.06073
138.86,-0.0592651
138.864,-0.0578613
138.868,-0.0569458
138.872,-0.0562744
138.876,-0.0557861
138.88,-0.0552979
138.884,-0.0546875
138.888,-0.0543213
138.892,-0.053894
138.896,-0.0534058
138.9,-0.0529175
138.904,-0.0518188
138.908,-0.0505371
138.912,-0.0488281
138.916,-0.0477905
138.92,-0.0473633
138.924,-0.0471191
138.928,-0.0477295
138.932,-0.0484619
138.936,-0.0487671
138.94,-0.0481567
138.944,-0.0466919
138.948,-0.045105
138.952,-0.0441284
138.956,-0.0430908
138.96,-0.043335
138.964,-0.0443726
138.968,-0.0462036
138.972,-0.0475464
138.976,-0.0478516
138.98,-0.0473022
138.984,-0.0457764
138.988,-0.0444946
138.992,-0.0438843
138.996,-0.0440674
139,-0.0447998
139.004,-0.0462036
139.008,-0.0479736
139.012,-0.0493164
139.016,-0.050354
139.02,-0.050354
139.024,-0.0493774
139.028,-0.0479736
139.032,-0.0474243
139.036,-0.0481567
139.04,-0.0491333
139.044,-0.050415
139.048,-0.0521851
139.052,-0.0535278
139.056,-0.0545654
139.06,-0.0546875
139.064,-0.053772
139.068,-0.0527344
139.072,-0.0516968
139.076,-0.0514526
139.08,-0.0524292
139.084,-0.0545654
139.088,-0.0569458
139.092,-0.0582886
139.096,-0.0588379
